M HIP_ID Dist RA_J2000 DEC_J2000 V_MAG Parallax PM_RA PM_DEC CCDM Sp_Type HIP_ID_STR FLUX_J FLUX_H FLUX_K
M 83065 N/A 16:58:23.61 -43:00:17.6 8.71 3.41 6.06 -8.25 -------- A0V hip83065 8.052000045776367 7.945000171661377 7.910999774932861
M 83066 N/A 16:58:23.92 -67:31:14.3 8.0 2.92 -0.97 -15.99 16584-6731 A0V hip83066 7.854000091552734 7.8979997634887695 7.84499979019165
M 83207 N/A 17:00:17.38 +30:55:35.0 3.92 20.04 -47.68 26.89 -------- A0V hip83207 3.930000066757202 3.6410000324249268 3.9159998893737793
M 83328 N/A 17:01:50.09 -74:56:28.6 9.05 3.84 -4.43 -15.81 -------- A0V hip83328 8.934000015258789 8.946000099182129 8.916000366210938
M 83446 N/A 17:03:16.36 -68:50:38.2 7.98 5.28 -17.35 -12.61 -------- A0V hip83446 7.863999843597412 7.8379998207092285 7.840000152587891
M 83742 N/A 17:06:54.39 -33:07:28.3 9.3 4.11 -4.07 -7.32 -------- A0V hip83742 8.52299976348877 8.430000305175781 8.388999938964844
M 83817 N/A 17:07:47.36 -63:50:11.8 7.71 5.27 -16.55 -14.36 -------- A0V hip83817 7.326000213623047 7.349999904632568 7.275000095367432
M 83818 N/A 17:07:48.16 -42:58:36.4 8.21 3.5 -6.04 -5.85 -------- A0V hip83818 7.736000061035156 7.7129998207092285 7.665999889373779
M 83833 N/A 17:08:00.19 -71:00:00.4 9.67 -0.37 -5.68 -5.96 -------- A0V hip83833 9.505000114440918 9.484000205993652 9.463000297546387
M 83920 N/A 17:09:04.51 -17:34:09.6 8.33 6.3 -2.29 -10.5 -------- A0V hip83920 7.98799991607666 8.043999671936035 7.948999881744385
M 84147 N/A 17:12:13.62 -25:15:18.5 6.52 8.81 -11.74 -50.63 -------- A0V hip84147 6.513000011444092 6.491000175476074 6.519999980926514
M 84267 N/A 17:13:32.28 -47:19:09.9 7.1 6.97 -2.48 -25.72 -------- A0V hip84267 7.0279998779296875 7.059000015258789 7.019000053405762
M 84305 N/A 17:14:09.27 -45:19:56.1 8.4 1.33 -3.36 -11.0 -------- A0V hip84305 7.835000038146973 7.7789998054504395 7.710999965667725
M 84510 N/A 17:16:35.65 -74:31:58.8 6.24 10.06 -23.89 -52.4 -------- A0V hip84510 6.209000110626221 6.234000205993652 6.21999979019165
M 84601 N/A 17:17:37.00 -81:10:36.0 8.73 4.07 0.0 -15.13 -------- A0Vn hip84601 8.26099967956543 8.241999626159668 8.20300006866455
M 84657 N/A 17:18:23.99 -50:12:39.8 6.99 8.32 -14.68 -33.91 -------- A0V hip84657 6.9679999351501465 7.044000148773193 6.986000061035156
M 84881 N/A 17:20:50.61 -45:25:15.0 7.26 7.2 -15.19 -38.95 -------- A0V hip84881 7.089000225067139 7.109000205993652 7.010000228881836
M 85328 N/A 17:26:14.59 -73:09:04.7 8.75 2.6 8.59 0.44 -------- A0V hip85328 8.562999725341797 8.557000160217285 8.553000450134277
M 85382 N/A 17:26:46.15 +34:41:44.8 5.94 11.63 -27.61 43.04 -------- A0V hip85382 5.901000022888184 5.954999923706055 5.914999961853027
M 85391 N/A 17:26:55.29 -25:56:36.4 6.42 7.71 -9.67 -26.79 -------- B9.5/A0V hip85391 6.468999862670898 6.526000022888184 6.5279998779296875
M 85755 N/A 17:31:24.96 -23:57:45.5 4.78 7.65 4.91 -25.9 -------- A0V hip85755 4.610000133514404 4.53000020980835 4.296000003814697
M 85871 N/A 17:32:50.71 -13:28:55.5 7.25 6.54 -16.84 -13.1 -------- A0V hip85871 6.822000026702881 6.800000190734863 6.775000095367432
M 86049 N/A 17:35:07.47 -13:38:16.2 6.87 9.88 -26.24 -31.19 -------- A0V hip86049 6.664999961853027 6.709000110626221 6.616000175476074
M 86092 N/A 17:35:39.59 -46:30:20.4 4.56 8.46 -25.13 -38.32 -------- A0V hip86092 4.519999980926514 4.6579999923706055 4.4720001220703125
M 86098 N/A 17:35:43.07 -37:26:23.6 6.48 9.64 -9.17 -35.55 -------- A0V hip86098 "" "" ""
M 86359 N/A 17:38:47.56 -72:08:00.8 8.45 6.17 -16.1 -28.17 17388-7208 A0V hip86359 8.321000099182129 8.314000129699707 8.284000396728516
M 86523 N/A 17:40:53.41 -12:54:56.9 8.47 4.28 14.16 -5.01 -------- A0V hip86523 7.954999923706055 7.955999851226807 7.864999771118164
M 86552 N/A 17:41:16.24 -46:55:18.5 5.78 4.94 10.77 -7.68 -------- A0V hip86552 5.716000080108643 5.73799991607666 5.701000213623047
M 86664 N/A 17:42:26.84 -73:23:34.0 7.34 5.69 -5.38 -29.99 -------- A0V hip86664 7.320000171661377 7.361999988555908 7.309999942779541
M 86787 N/A 17:44:02.18 -75:40:55.2 8.85 2.82 -8.41 -14.83 -------- A0V hip86787 8.588000297546387 8.60099983215332 8.531999588012695
M 86835 N/A 17:44:35.47 +02:34:44.8 6.67 6.01 5.15 12.83 17446+0235 A0V hip86835 6.314000129699707 6.383999824523926 6.348999977111816
M 87108 N/A 17:47:53.56 +02:42:26.2 3.75 34.42 -23.15 -75.12 -------- A0V hip87108 3.6500000953674316 3.640000104904175 3.6500000953674316
M 87161 N/A 17:48:25.55 -16:49:37.8 8.35 3.36 -5.96 -10.71 -------- B9.5/A0V hip87161 7.814000129699707 7.802000045776367 7.72599983215332
M 87547 N/A 17:53:07.99 -66:44:36.0 9.09 3.98 0.67 -17.02 -------- A0V hip87547 8.987000465393066 9.038000106811523 9.005999565124512
M 87643 N/A 17:54:07.86 +16:56:37.8 8.91 4.78 -20.88 17.69 -------- A0V hip87643 8.506999969482422 8.402000427246094 8.333999633789062
M 87695 N/A 17:54:44.31 -55:53:54.3 7.31 5.19 8.11 -10.49 -------- A0V hip87695 7.150000095367432 7.163000106811523 7.136000156402588
M 87813 N/A 17:56:19.04 -15:48:45.0 5.93 13.11 -9.61 -66.17 17563-1549 A0V hip87813 5.800000190734863 5.784999847412109 5.697999954223633
M 87881 N/A 17:57:07.51 -19:01:03.9 10.03 -0.14 -2.23 -2.05 -------- A0V hip87881 9.27400016784668 9.182999610900879 9.111000061035156
M 88152 N/A 18:00:16.18 -47:33:13.7 6.7 6.43 11.12 -22.26 -------- A0V hip88152 6.690999984741211 6.771999835968018 6.745999813079834
M 88247 N/A 18:01:11.87 -35:19:44.8 8.74 3.04 3.13 -5.52 -------- A0V hip88247 8.440999984741211 8.456000328063965 8.411999702453613
M 88289 N/A 18:01:44.39 -66:27:52.0 8.41 1.98 11.38 -16.67 -------- A0V hip88289 8.253000259399414 8.267999649047852 8.232999801635742
M 88429 N/A 18:03:14.57 +19:36:47.4 6.41 8.01 -4.4 -0.47 -------- A0V hip88429 6.275000095367432 6.27400016784668 6.2789998054504395
M 88566 N/A 18:05:01.00 -35:24:52.5 8.32 4.15 -1.8 -18.48 -------- A0V hip88566 8.206999778747559 8.243000030517578 8.180000305175781
M 89050 N/A 18:10:33.98 -75:11:17.1 7.71 2.12 10.88 -16.72 18106-7511 A0V hip89050 7.6020002365112305 7.669000148773193 7.664000034332275
M 89051 N/A 18:10:34.47 -75:11:30.1 8.71 2.54 8.06 -13.46 18106-7511 A0V hip89051 8.555000305175781 8.60099983215332 8.586999893188477
M 89364 N/A 18:14:09.87 -37:37:15.5 7.63 4.0 -1.44 -4.9 18142-3737 A0V hip89364 7.446000099182129 7.492000102996826 7.456999778747559
M 89399 N/A 18:14:38.77 -36:53:56.1 7.8 5.11 -2.98 -12.27 18146-3654 A0V hip89399 "" "" ""
M 89634 N/A 18:17:31.12 -14:27:08.8 8.91 6.0 5.19 3.05 -------- A0V hip89634 8.314000129699707 8.230999946594238 8.133000373840332
M 89666 N/A 18:17:52.09 -53:29:17.9 8.64 5.83 0.51 -29.3 -------- A0Vs hip89666 8.373000144958496 8.378000259399414 8.322999954223633
M 90090 N/A 18:23:04.72 -64:22:41.4 8.39 2.93 9.07 0.29 -------- A0V hip90090 8.307000160217285 8.286999702453613 8.289999961853027
M 90133 N/A 18:23:36.45 -75:02:39.4 5.47 16.59 4.48 20.06 -------- A0V hip90133 5.370999813079834 5.4039998054504395 5.36299991607666
M 90232 N/A 18:24:39.31 -15:23:32.6 8.34 9.13 -4.31 -13.4 -------- A0V hip90232 7.7870001792907715 7.732999801635742 7.686999797821045
M 90302 N/A 18:25:31.46 -37:08:56.8 7.93 4.3 9.71 5.99 -------- A0V hip90302 7.811999797821045 7.848999977111816 7.815000057220459
M 90429 N/A 18:27:03.52 -69:22:51.9 8.0 6.9 -1.35 -20.31 -------- A0V hip90429 7.955999851226807 8.029999732971191 7.980999946594238
M 90484 N/A 18:27:47.90 -16:25:38.1 7.83 8.1 1.08 6.59 -------- A0V hip90484 7.3480000495910645 7.248000144958496 7.197999954223633
M 90727 N/A 18:30:39.27 +12:36:40.3 7.26 4.35 6.77 6.43 -------- A0Vvar hip90727 7.25600004196167 7.241000175476074 7.248000144958496
M 90779 N/A 18:31:14.24 -52:27:39.5 8.23 3.79 -5.5 -22.34 -------- A0V hip90779 8.116999626159668 8.11400032043457 8.081000328063965
M 90967 N/A 18:33:22.71 -05:54:42.1 6.36 8.75 -11.04 -28.17 -------- A0Vn hip90967 6.210999965667725 6.184999942779541 6.163000106811523
M 91118 N/A 18:35:12.60 +18:12:12.2 5.79 4.82 21.25 7.46 -------- A0Vn hip91118 5.630000114440918 5.659999847412109 5.668000221252441
M 91137 N/A 18:35:26.57 -32:53:26.7 6.86 5.44 7.11 4.42 -------- A0V hip91137 6.630000114440918 6.626999855041504 6.571000099182129
M 91262 N/A 18:36:56.34 +38:47:01.3 0.03 128.93 201.02 287.46 18369+3847 A0Vvar hip91262 -0.18000000715255737 -0.029999999329447746 0.12999999523162842
M 91315 N/A 18:37:33.50 +62:31:35.7 5.74 7.66 -8.4 52.56 -------- A0V hip91315 5.724999904632568 5.7729997634887695 5.752999782562256
M 91654 N/A 18:41:26.05 -42:35:54.2 8.47 0.11 -0.04 -4.94 -------- A0V hip91654 8.333999633789062 8.354000091552734 8.357000350952148
M 91748 N/A 18:42:33.84 -11:54:05.0 9.83 2.25 -0.96 -5.91 -------- A0V hip91748 8.895999908447266 8.77400016784668 8.656000137329102
M 91749 N/A 18:42:34.19 -43:33:02.1 8.38 3.92 0.51 -5.48 -------- A0Vn... hip91749 8.166999816894531 8.152999877929688 8.135000228881836
M 91810 N/A 18:43:10.24 -55:00:46.5 8.8 3.32 4.91 -21.2 -------- A0V hip91810 8.682999610900879 8.678999900817871 8.656999588012695
M 91839 N/A 18:43:26.56 -16:47:05.4 8.02 5.95 6.96 -0.11 -------- A0V hip91839 7.326000213623047 7.296000003814697 7.1529998779296875
M 91865 N/A 18:43:42.88 -17:32:44.0 8.18 7.25 10.04 -21.07 -------- A0V hip91865 7.689000129699707 7.644999980926514 7.585000038146973
M 92177 N/A 18:47:10.74 +10:45:49.2 8.35 3.77 5.44 -13.51 -------- A0V-A3V hip92177 7.804999828338623 7.578999996185303 7.4679999351501465
M 92196 N/A 18:47:22.89 -60:22:30.3 7.48 3.45 10.65 -18.88 -------- A0V hip92196 7.303999900817871 7.3520002365112305 7.2870001792907715
M 92197 N/A 18:47:23.70 -32:38:51.5 8.76 2.37 1.33 -4.75 -------- A0V hip92197 8.609999656677246 8.684000015258789 8.618000030517578
M 92218 N/A 18:47:39.39 -66:05:47.1 9.81 4.93 18.13 -13.69 -------- A0V hip92218 9.666000366210938 9.67199993133545 9.630000114440918
M 92360 N/A 18:49:24.26 -18:16:56.5 8.52 3.97 5.27 0.05 -------- A0V hip92360 8.069000244140625 8.057999610900879 8.031999588012695
M 92396 N/A 18:49:44.09 +31:37:46.0 6.64 3.39 8.09 -0.58 -------- A0Vs hip92396 6.544000148773193 6.570000171661377 6.560999870300293
M 92486 N/A 18:50:58.47 +10:18:09.0 10.33 1.0 1.68 -3.25 -------- A0V hip92486 9.852999687194824 9.798999786376953 9.795999526977539
M 92493 N/A 18:51:00.81 -17:47:20.5 8.46 3.52 4.91 -0.4 18510-1747 A0V hip92493 8.069999694824219 8.074000358581543 8.020999908447266
M 92583 N/A 18:51:56.59 -57:56:05.1 7.89 7.75 5.3 -30.39 18519-5756 A0V hip92583 7.7820000648498535 7.8379998207092285 7.835999965667725
M 92645 N/A 18:52:38.90 -60:13:24.0 8.13 4.95 7.25 -21.78 -------- A0V hip92645 8.041999816894531 8.079000473022461 8.085000038146973
M 92663 N/A 18:52:57.19 -19:07:09.2 8.24 4.75 3.25 -5.19 -------- A0V hip92663 7.979000091552734 7.999000072479248 7.9670000076293945
M 92688 N/A 18:53:12.54 -46:46:17.8 9.11 3.43 -2.29 -14.78 -------- A0V hip92688 8.975000381469727 9.019000053405762 8.96399974822998
M 92727 N/A 18:53:42.72 -74:57:29.7 7.41 5.57 11.72 -21.11 -------- A0V hip92727 7.433000087738037 7.479000091552734 7.48199987411499
M 92928 N/A 18:56:00.02 -80:43:40.3 6.57 3.94 9.19 -8.32 -------- A0V hip92928 6.401000022888184 6.357999801635742 6.363999843597412
M 93148 N/A 18:58:27.78 -52:56:19.0 4.85 6.14 11.53 -8.81 -------- A0V hip93148 5.066999912261963 4.952000141143799 4.888000011444092
M 93470 N/A 19:02:08.53 -41:54:37.7 6.21 9.25 30.51 -10.21 -------- A0V hip93470 6.203999996185303 6.291999816894531 6.228000164031982
M 93542 N/A 19:03:06.87 -42:05:42.4 4.74 17.75 55.74 -45.33 -------- A0Vn hip93542 4.7170000076293945 4.960000038146973 4.752999782562256
M 93667 N/A 19:04:25.06 -31:02:49.4 5.49 5.97 2.95 -19.17 -------- A0V hip93667 5.453999996185303 5.308000087738037 5.241000175476074
M 93691 N/A 19:04:45.86 -25:13:51.8 7.08 6.44 9.1 -20.57 -------- A0V hip93691 6.88100004196167 6.876999855041504 6.861999988555908
M 93713 N/A 19:04:55.16 +53:23:47.9 5.4 9.34 -4.15 21.02 -------- A0Vn hip93713 5.368000030517578 5.446000099182129 5.414000034332275
M 93739 N/A 19:05:12.30 -73:46:44.7 7.99 4.42 -5.63 -14.03 -------- A0V hip93739 7.827000141143799 7.855999946594238 7.826000213623047
M 93747 N/A 19:05:24.60 +13:51:48.5 2.99 39.18 -7.04 -95.31 19055+1352 A0Vn hip93747 3.0799999237060547 3.049999952316284 2.880000114440918
M 93835 N/A 19:06:34.89 -01:20:33.6 9.7 2.02 6.86 -9.08 19066-0121 A0V hip93835 9.359000205993652 9.340999603271484 9.253999710083008
M 93862 N/A 19:06:55.61 -48:17:56.9 5.95 9.33 12.7 -12.3 -------- A0V hip93862 5.958000183105469 5.994999885559082 5.964000225067139
M 93901 N/A 19:07:14.67 -24:31:26.0 7.81 1.22 -4.1 -3.2 -------- A0V hip93901 7.48199987411499 7.501999855041504 7.426000118255615
M 94140 N/A 19:09:45.81 +65:58:42.6 6.26 10.15 3.95 28.69 -------- A0V hip94140 6.210999965667725 6.26200008392334 6.258999824523926
M 94397 N/A 19:12:45.54 -24:29:14.1 7.57 6.11 30.36 -15.43 -------- B9.5/A0V hip94397 7.415999889373779 7.406000137329102 7.400000095367432
M 94663 N/A 19:15:46.74 -33:31:49.7 7.53 5.94 7.54 -9.63 -------- A0V hip94663 7.425000190734863 7.456999778747559 7.422999858856201
M 95261 N/A 19:22:51.21 -54:25:26.1 5.03 20.98 25.57 -83.03 -------- A0Vn hip95261 5.099999904632568 5.150000095367432 5.010000228881836
M 95343 N/A 19:23:48.94 -17:11:44.8 7.05 7.35 5.7 -26.22 19238-1712 A0V hip95343 6.960000038146973 6.978000164031982 6.9770002365112305
M 95464 N/A 19:25:09.44 -39:51:08.2 8.27 2.86 1.31 -22.35 -------- A0V hip95464 7.947000026702881 7.961999893188477 7.88100004196167
M 95487 N/A 19:25:22.39 +20:16:18.2 6.31 8.16 -5.87 -17.08 -------- A0V hip95487 6.242000102996826 6.317999839782715 6.2870001792907715
M 95535 N/A 19:25:57.39 -41:53:13.7 8.84 2.38 5.91 -11.15 -------- A0V hip95535 8.802000045776367 8.821000099182129 8.79800033569336
M 95560 N/A 19:26:13.24 +20:05:51.8 5.6 14.94 3.36 -36.13 -------- A0V hip95560 5.574999809265137 5.626999855041504 5.61299991607666
M 95567 N/A 19:26:21.71 -65:11:46.7 7.99 6.29 8.08 -6.87 -------- A0V hip95567 8.0 8.050999641418457 8.010000228881836
M 95604 N/A 19:26:42.18 -26:19:06.2 7.75 2.81 5.08 -18.53 19267-2619 A0V hip95604 7.540999889373779 7.543000221252441 7.50600004196167
M 95774 N/A 19:28:46.87 -36:00:00.8 7.46 5.38 2.36 0.64 -------- A0V hip95774 7.061999797821045 7.039000034332275 7.014999866485596
M 95793 N/A 19:29:00.99 +01:57:01.6 5.79 16.95 -0.51 -33.35 -------- A0V hip95793 5.6020002365112305 5.5920000076293945 5.525000095367432
M 96091 N/A 19:32:12.02 -42:16:44.2 9.73 4.68 16.54 -14.7 -------- A0V hip96091 9.592000007629395 9.614999771118164 9.604999542236328
M 96249 N/A 19:34:17.37 -23:19:31.7 8.55 2.49 0.37 -5.02 -------- A0V hip96249 8.218000411987305 8.210000038146973 8.178000450134277
M 96302 N/A 19:34:50.94 +29:27:46.6 5.39 6.06 15.14 17.81 19348+2928 A0V+... hip96302 4.144999980926514 3.7219998836517334 3.634999990463257
M 96408 N/A 19:36:03.19 -28:40:06.1 7.93 5.49 13.71 -7.69 -------- A0V hip96408 7.749000072479248 7.849999904632568 7.7729997634887695
M 96734 N/A 19:39:52.18 -66:41:07.8 6.37 9.72 35.16 -40.34 19399-6641 A0Vn hip96734 6.2729997634887695 6.2820000648498535 6.248000144958496
M 96753 N/A 19:40:05.07 -14:02:40.8 7.17 8.48 6.86 -28.46 -------- A0V hip96753 7.0289998054504395 7.051000118255615 7.035999774932861
M 97408 N/A 19:47:52.47 -27:43:55.1 8.45 4.95 5.46 -11.65 -------- A0V hip97408 8.22700023651123 8.20300006866455 8.204000473022461
M 97511 N/A 19:49:10.18 -76:54:30.9 7.16 7.84 34.75 -35.89 -------- A0V hip97511 7.104000091552734 7.125999927520752 7.084000110626221
M 97972 N/A 19:54:40.95 -15:54:49.0 8.04 2.68 3.82 -18.7 -------- A0V hip97972 7.269999980926514 7.199999809265137 7.133999824523926
M 98075 N/A 19:55:56.13 -15:24:17.2 8.65 2.24 -4.45 -5.34 -------- A0V hip98075 8.317999839782715 8.274999618530273 8.293999671936035
M 98400 N/A 19:59:35.11 +11:53:21.7 9.02 2.24 1.72 -3.42 19596+1154 A0V hip98400 8.791000366210938 8.767000198364258 8.755999565124512
M 98495 N/A 20:00:35.54 -72:54:37.8 3.97 30.73 80.54 -131.34 -------- A0V hip98495 3.7980000972747803 3.76200008392334 3.799999952316284
M 98527 N/A 20:00:59.18 -66:50:43.0 8.83 0.73 25.73 -11.16 -------- A0V hip98527 8.668000221252441 8.680000305175781 8.659000396728516
M 98640 N/A 20:02:04.94 +12:19:19.5 9.38 0.42 3.78 0.9 -------- A0V hip98640 9.095999717712402 9.081999778747559 9.045999526977539
M 98806 N/A 20:04:00.69 -78:46:45.7 8.22 5.3 3.15 -16.66 20041-7847 A0V hip98806 7.85699987411499 7.824999809265137 7.796999931335449
M 98926 N/A 20:05:12.01 -26:48:47.7 7.24 6.07 9.13 -9.28 -------- A0V hip98926 7.005000114440918 7.064000129699707 6.943999767303467
M 98949 N/A 20:05:24.65 -15:39:34.6 9.01 0.28 3.9 -4.66 -------- A0V hip98949 8.416999816894531 8.388999938964844 8.35099983215332
M 98953 N/A 20:05:26.34 -12:39:54.6 6.53 8.1 8.2 -48.21 -------- A0V hip98953 6.3520002365112305 6.36299991607666 6.341000080108643
M 99430 N/A 20:10:54.31 -32:19:24.5 7.6 5.51 1.25 -28.44 20109-3219 A0V hip99430 7.36299991607666 7.420000076293945 7.3470001220703125
M 99592 N/A 20:12:40.51 -23:26:26.7 8.28 4.14 1.44 -33.29 -------- A0V hip99592 8.0 7.986999988555908 7.9770002365112305
M 99627 N/A 20:13:08.91 -24:52:03.3 8.99 2.72 1.87 -17.63 -------- B9.5/A0V hip99627 8.696000099182129 8.659000396728516 8.637999534606934
M 99719 N/A 20:14:04.88 +36:36:17.5 6.47 3.23 10.39 -5.6 -------- A0V hip99719 6.333000183105469 6.379000186920166 6.355000019073486
M 100128 N/A 20:18:43.64 -61:54:24.1 6.6 8.3 12.59 -44.89 -------- A0V hip100128 6.5289998054504395 6.568999767303467 6.491000175476074
M 100333 N/A 20:20:53.50 -59:02:08.6 7.88 6.48 8.41 -27.64 -------- A0V hip100333 7.823999881744385 7.886000156402588 7.826000213623047
M 100448 N/A 20:22:12.80 -15:37:32.4 8.0 5.6 -0.25 -26.64 -------- A0V hip100448 7.828999996185303 7.831999778747559 7.800000190734863
M 100469 N/A 20:22:27.50 -42:02:58.4 5.6 13.35 32.94 -81.98 20224-4203 A0V hip100469 5.566999912261963 5.605000019073486 5.550000190734863
M 100491 N/A 20:22:41.24 -78:57:39.2 6.64 8.8 31.04 -44.74 -------- A0V hip100491 6.590000152587891 6.619999885559082 6.5970001220703125
M 100773 N/A 20:25:56.49 -33:38:09.5 8.01 3.62 7.74 -12.91 -------- A0V hip100773 7.9629998207092285 7.968999862670898 7.980000019073486
M 101106 N/A 20:29:41.73 -33:01:35.5 8.59 -0.14 7.53 -13.6 -------- A0V hip101106 8.524999618530273 8.54800033569336 8.519000053405762
M 101384 N/A 20:32:52.35 -24:56:37.7 6.35 9.31 5.27 -42.89 -------- A0V hip101384 6.335999965667725 6.360000133514404 6.3429999351501465
M 101517 N/A 20:34:22.67 -66:43:51.1 7.41 5.47 22.47 -13.67 -------- A0V hip101517 7.300000190734863 7.335999965667725 7.283999919891357
M 101643 N/A 20:36:12.44 -71:15:39.9 7.64 4.5 15.62 -6.5 -------- A0V hip101643 7.5970001220703125 7.633999824523926 7.625999927520752
M 101748 N/A 20:37:20.13 +35:26:10.2 8.66 4.03 -2.27 -16.75 -------- A0V hip101748 8.288999557495117 8.263999938964844 8.243000030517578
M 101758 N/A 20:37:25.46 -43:02:35.5 7.88 7.05 31.2 -33.38 -------- A0V hip101758 7.705999851226807 7.743000030517578 7.689000129699707
M 101815 N/A 20:37:58.44 -48:32:44.6 8.19 4.86 6.54 -23.42 -------- A0V hip101815 8.043999671936035 8.067999839782715 8.003999710083008
M 101867 N/A 20:38:31.33 +21:12:04.1 4.81 15.27 74.38 -2.48 -------- A0V hip101867 5.1529998779296875 4.923999786376953 4.854000091552734
M 101908 N/A 20:39:04.43 -36:21:21.5 8.13 1.89 6.93 -15.31 -------- A0V hip101908 8.08899974822998 8.086999893188477 8.10099983215332
M 102071 N/A 20:41:06.99 -69:31:16.5 8.38 2.7 11.37 -13.96 -------- A0V hip102071 8.29699993133545 8.305000305175781 8.27299976348877
M 102074 N/A 20:41:08.47 +44:21:27.6 8.36 0.36 -11.04 -12.72 -------- A0V hip102074 8.031000137329102 8.045999526977539 8.0
M 102208 N/A 20:42:35.23 +82:31:52.1 5.75 9.11 30.77 21.68 -------- A0V hip102208 5.689000129699707 5.710999965667725 5.678999900817871
M 102631 N/A 20:47:47.88 +03:18:23.2 6.38 6.98 37.66 9.71 -------- A0Vn hip102631 6.349999904632568 6.439000129699707 6.335000038146973
M 103016 N/A 20:52:15.13 -43:53:01.1 8.72 5.26 4.94 -10.3 -------- A0V hip103016 8.647000312805176 8.64799976348877 8.640999794006348
M 103159 N/A 20:54:01.44 +48:26:15.1 7.7 3.53 9.08 3.96 -------- A0V hip103159 7.695000171661377 7.763999938964844 7.739999771118164
M 103315 N/A 20:55:54.46 -31:30:20.4 7.95 5.56 34.98 -6.22 -------- A0V hip103315 7.820000171661377 7.839000225067139 7.841000080108643
M 103951 N/A 21:03:45.93 -40:40:49.5 8.74 2.31 -9.62 -4.9 21038-4041 A0V hip103951 8.682999610900879 8.784000396728516 8.729999542236328
M 104127 N/A 21:05:44.00 +47:48:17.0 7.43 4.75 5.34 3.94 21057+4748 A0V hip104127 7.4730000495910645 7.556000232696533 7.50600004196167
M 104245 N/A 21:07:13.37 +47:44:03.5 7.33 3.03 7.98 9.71 21072+4744 A0V hip104245 "" "" ""
M 104313 N/A 21:07:53.86 -48:56:24.5 6.7 8.39 23.91 -46.47 21079-4856 A0V hip104313 6.7230000495910645 6.769999980926514 6.747000217437744
M 104326 N/A 21:08:01.10 -46:29:34.9 7.06 6.53 27.12 -7.53 -------- A0V hip104326 7.057000160217285 7.077000141143799 7.063000202178955
M 104353 N/A 21:08:26.30 -14:54:15.6 8.49 2.18 41.89 -4.52 21084-1454 A0V hip104353 8.326000213623047 8.388999938964844 8.335000038146973
M 104365 N/A 21:08:33.63 -21:11:37.2 5.3 17.06 18.67 -59.22 21086-2112 A0V hip104365 5.313000202178955 5.334000110626221 5.304999828338623
M 104664 N/A 21:12:02.68 -24:07:17.2 7.99 2.44 18.33 6.14 -------- A0V hip104664 7.84499979019165 7.89900016784668 7.855999946594238
M 104810 N/A 21:14:01.78 -22:12:43.6 7.0 7.19 37.4 -11.59 -------- A0V hip104810 6.925000190734863 6.964000225067139 6.955999851226807
M 105140 N/A 21:17:56.29 -32:10:21.0 4.71 19.76 55.46 -22.12 -------- A0V hip105140 4.622000217437744 4.630000114440918 4.493000030517578
M 105315 N/A 21:19:48.64 -14:01:03.1 7.03 3.82 22.28 0.26 -------- A0V hip105315 6.875 6.879000186920166 6.8480000495910645
M 105318 N/A 21:19:51.43 -27:12:32.9 7.07 6.22 9.4 -1.76 -------- A0V hip105318 7.061999797821045 7.098999977111816 7.077000141143799
M 105437 N/A 21:21:23.59 +35:44:10.5 8.76 4.16 11.83 -3.8 -------- A0V hip105437 8.538999557495117 8.503000259399414 8.489999771118164
M 105693 N/A 21:24:24.13 +36:33:01.0 10.23 2.94 0.53 -1.28 -------- A0V hip105693 10.067999839782715 10.07699966430664 10.048999786376953
M 105782 N/A 21:25:24.91 -14:16:38.4 6.85 1.8 12.92 -1.11 -------- A0V hip105782 6.683000087738037 6.666999816894531 6.6539998054504395
M 106070 N/A 21:29:05.24 -19:32:28.2 8.93 2.44 13.03 -7.86 21291-1932 A0V hip106070 8.677000045776367 8.652999877929688 8.57699966430664
M 106329 N/A 21:32:06.74 +48:42:59.2 8.54 3.92 -7.23 -18.4 -------- A0V hip106329 8.4350004196167 8.531999588012695 8.526000022888184
M 106382 N/A 21:32:48.91 -18:34:43.5 9.11 0.32 14.14 -1.98 -------- A0V hip106382 9.003000259399414 9.013999938964844 8.994000434875488
M 106393 N/A 21:32:56.59 +49:58:39.5 5.77 6.86 15.81 11.86 -------- A0V hip106393 5.732999801635742 5.813000202178955 5.788000106811523
M 106424 N/A 21:33:21.15 -80:02:21.6 6.47 9.05 22.52 -22.09 21334-8002 A0V hip106424 6.357999801635742 6.428999900817871 6.336999893188477
M 106576 N/A 21:35:04.77 -27:36:43.9 9.11 2.52 9.41 -7.86 -------- A0V hip106576 9.07699966430664 9.04800033569336 9.027000427246094
M 107253 N/A 21:43:25.66 +38:17:00.9 5.69 11.97 34.65 -4.91 21435+3818 A0V hip107253 5.669000148773193 5.629000186920166 5.656000137329102
M 107535 N/A 21:46:48.48 -35:42:26.1 8.39 4.62 14.56 -1.4 -------- A0V hip107535 8.368000030517578 8.456999778747559 8.42300033569336
M 107555 N/A 21:47:00.85 +70:09:03.1 6.45 6.62 -10.46 -25.07 -------- A0V hip107555 6.4019999504089355 6.442999839782715 6.416999816894531
M 107894 N/A 21:51:37.98 -47:49:08.8 8.54 5.12 18.21 -2.99 -------- A0V hip107894 8.449000358581543 8.538000106811523 8.442999839782715
M 108060 N/A 21:53:37.38 +19:40:06.4 5.69 14.18 22.1 23.51 -------- A0Vs hip108060 5.60699987411499 5.672999858856201 5.63100004196167
